InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,OrderYear,OrderMonthNumber,OrderMonthName,OrderDayName
581134,85049E,SCANDINAVIAN REDS RIBBONS,2,2011-12-07 13:12:00,1.25,16368,United Kingdom,2.5,2011,12,December,Wednesday
581134,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3,2011-12-07 13:12:00,2.89,16368,United Kingdom,8.67,2011,12,December,Wednesday
581134,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,3,2011-12-07 13:12:00,0.79,16368,United Kingdom,2.37,2011,12,December,Wednesday
581134,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,5,2011-12-07 13:12:00,0.79,16368,United Kingdom,3.95,2011,12,December,Wednesday
581134,23560,SET OF 6 RIBBONS COUNTRY STYLE,1,2011-12-07 13:12:00,2.89,16368,United Kingdom,2.89,2011,12,December,Wednesday
581134,85049C,ROMANTIC PINKS RIBBONS,1,2011-12-07 13:12:00,1.25,16368,United Kingdom,1.25,2011,12,December,Wednesday
581134,22077,6 RIBBONS RUSTIC CHARM,1,2011-12-07 13:12:00,1.95,16368,United Kingdom,1.95,2011,12,December,Wednesday
581134,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-12-07 13:12:00,1.45,16368,United Kingdom,1.45,2011,12,December,Wednesday
581134,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-12-07 13:12:00,9.95,16368,United Kingdom,9.95,2011,12,December,Wednesday
581134,85049G,CHOCOLATE BOX RIBBONS,3,2011-12-07 13:12:00,1.25,16368,United Kingdom,3.75,2011,12,December,Wednesday
581134,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-12-07 13:12:00,0.55,16368,United Kingdom,0.55,2011,12,December,Wednesday
581134,23307,SET OF 60 PANTRY DESIGN CAKE CASES,1,2011-12-07 13:12:00,0.55,16368,United Kingdom,0.55,2011,12,December,Wednesday
581134,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-12-07 13:12:00,0.55,16368,United Kingdom,0.55,2011,12,December,Wednesday
581134,23234,BISCUIT TIN VINTAGE CHRISTMAS,1,2011-12-07 13:12:00,2.89,16368,United Kingdom,2.89,2011,12,December,Wednesday
581134,85049C,ROMANTIC PINKS RIBBONS,2,2011-12-07 13:12:00,1.25,16368,United Kingdom,2.5,2011,12,December,Wednesday
581134,22077,6 RIBBONS RUSTIC CHARM,2,2011-12-07 13:12:00,1.95,16368,United Kingdom,3.9,2011,12,December,Wednesday
581134,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,5,2011-12-07 13:12:00,2.89,16368,United Kingdom,14.450000000000001,2011,12,December,Wednesday
581134,23060,HEART BEADED TRELLIS DECORATION,6,2011-12-07 13:12:00,2.08,16368,United Kingdom,12.48,2011,12,December,Wednesday
581134,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-12-07 13:12:00,0.95,16368,United Kingdom,0.95,2011,12,December,Wednesday
581134,84711B,PINK OVAL SHAPE TRINKET BOX,1,2011-12-07 13:12:00,9.95,16368,United Kingdom,9.95,2011,12,December,Wednesday
581134,21592,RETROSPOT CIGAR BOX MATCHES,1,2011-12-07 13:12:00,0.39,16368,United Kingdom,0.39,2011,12,December,Wednesday
581134,85049A,TRADITIONAL CHRISTMAS RIBBONS,5,2011-12-07 13:12:00,1.25,16368,United Kingdom,6.25,2011,12,December,Wednesday
581134,84708B,PINK JEWELLED PHOTO FRAME,1,2011-12-07 13:12:00,4.95,16368,United Kingdom,4.95,2011,12,December,Wednesday
581134,21454,PAINTED PINK RABBIT,6,2011-12-07 13:12:00,0.85,16368,United Kingdom,5.1,2011,12,December,Wednesday
581134,22281,EASTER TREE YELLOW BIRDS,1,2011-12-07 13:12:00,5.95,16368,United Kingdom,5.95,2011,12,December,Wednesday
581134,23442,12 HANGING EGGS HAND PAINTED,1,2011-12-07 13:12:00,2.08,16368,United Kingdom,2.08,2011,12,December,Wednesday
581134,22228,BUNNY WOODEN PAINTED WITH BIRD,3,2011-12-07 13:12:00,0.39,16368,United Kingdom,1.17,2011,12,December,Wednesday
581134,84707B,PINK JEWELLED MIRROR TRINKET TRAY,1,2011-12-07 13:12:00,1.95,16368,United Kingdom,1.95,2011,12,December,Wednesday
581134,23251,VINTAGE RED ENAMEL TRIM MUG,1,2011-12-07 13:12:00,1.25,16368,United Kingdom,1.25,2011,12,December,Wednesday
581134,21455,PAINTED YELLOW WOODEN DAISY,1,2011-12-07 13:12:00,0.85,16368,United Kingdom,0.85,2011,12,December,Wednesday
581134,23442,12 HANGING EGGS HAND PAINTED,8,2011-12-07 13:12:00,2.08,16368,United Kingdom,16.64,2011,12,December,Wednesday
581134,23067,HANGING ENGRAVED METAL HEART,1,2011-12-07 13:12:00,4.15,16368,United Kingdom,4.15,2011,12,December,Wednesday
581134,21455,PAINTED YELLOW WOODEN DAISY,5,2011-12-07 13:12:00,0.85,16368,United Kingdom,4.25,2011,12,December,Wednesday
581134,23441,HAND PAINTED HANGING EASTER EGG,2,2011-12-07 13:12:00,0.42,16368,United Kingdom,0.84,2011,12,December,Wednesday
581133,16225,RATTLE SNAKE EGGS,48,2011-12-07 12:55:00,0.39,14904,United Kingdom,18.72,2011,12,December,Wednesday
581133,20931,BLUE POT PLANT CANDLE,12,2011-12-07 12:55:00,1.25,14904,United Kingdom,15.0,2011,12,December,Wednesday
581133,20932,PINK POT PLANT CANDLE,12,2011-12-07 12:55:00,1.25,14904,United Kingdom,15.0,2011,12,December,Wednesday
581133,21705,BAG 500g SWIRLY MARBLES,24,2011-12-07 12:55:00,0.39,14904,United Kingdom,9.36,2011,12,December,Wednesday
581133,22064,PINK DOUGHNUT TRINKET POT,48,2011-12-07 12:55:00,0.39,14904,United Kingdom,18.72,2011,12,December,Wednesday
581133,22074,6 RIBBONS SHIMMERING PINKS,24,2011-12-07 12:55:00,0.39,14904,United Kingdom,9.36,2011,12,December,Wednesday
581133,22069,BROWN  PIRATE TREASURE CHEST,48,2011-12-07 12:55:00,0.39,14904,United Kingdom,18.72,2011,12,December,Wednesday
581133,22076,6 RIBBONS EMPIRE,24,2011-12-07 12:55:00,0.39,14904,United Kingdom,9.36,2011,12,December,Wednesday
581133,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,36,2011-12-07 12:55:00,0.19,14904,United Kingdom,6.84,2011,12,December,Wednesday
581133,22380,TOY TIDY SPACEBOY,20,2011-12-07 12:55:00,0.79,14904,United Kingdom,15.8,2011,12,December,Wednesday
581133,22422,TOOTHPASTE TUBE PEN,50,2011-12-07 12:55:00,0.12,14904,United Kingdom,6.0,2011,12,December,Wednesday
581133,22438,BALLOON ART MAKE YOUR OWN FLOWERS,50,2011-12-07 12:55:00,0.39,14904,United Kingdom,19.5,2011,12,December,Wednesday
581133,22500,SET OF 2 TINS JARDIN DE PROVENCE,6,2011-12-07 12:55:00,1.25,14904,United Kingdom,7.5,2011,12,December,Wednesday
581133,22509,SEWING BOX RETROSPOT DESIGN,4,2011-12-07 12:55:00,3.95,14904,United Kingdom,15.8,2011,12,December,Wednesday
581133,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,36,2011-12-07 12:55:00,0.39,14904,United Kingdom,14.040000000000001,2011,12,December,Wednesday
581133,22664,TOY TIDY DOLLY GIRL DESIGN,20,2011-12-07 12:55:00,0.79,14904,United Kingdom,15.8,2011,12,December,Wednesday
581133,22695,WICKER WREATH SMALL,24,2011-12-07 12:55:00,0.59,14904,United Kingdom,14.16,2011,12,December,Wednesday
581133,22744,MAKE YOUR OWN MONSOON CARD KIT,12,2011-12-07 12:55:00,0.79,14904,United Kingdom,9.48,2011,12,December,Wednesday
581133,22915,ASSORTED BOTTLE TOP  MAGNETS,24,2011-12-07 12:55:00,0.19,14904,United Kingdom,4.5600000000000005,2011,12,December,Wednesday
581133,84826,ASSTD DESIGN 3D PAPER STICKERS,32,2011-12-07 12:55:00,0.19,14904,United Kingdom,6.08,2011,12,December,Wednesday
581133,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-12-07 12:55:00,1.65,14904,United Kingdom,16.5,2011,12,December,Wednesday
581133,22266,EASTER DECORATION HANGING BUNNY,64,2011-12-07 12:55:00,0.19,14904,United Kingdom,12.16,2011,12,December,Wednesday
581133,22610,PENS ASSORTED FUNNY FACE,72,2011-12-07 12:55:00,0.19,14904,United Kingdom,13.68,2011,12,December,Wednesday
581133,22513,DOORSTOP FOOTBALL DESIGN,8,2011-12-07 12:55:00,0.79,14904,United Kingdom,6.32,2011,12,December,Wednesday
581133,84509E,SET OF 4 CAROUSEL PLACEMATS,12,2011-12-07 12:55:00,0.79,14904,United Kingdom,9.48,2011,12,December,Wednesday
581133,21564,PINK  HEART SHAPE LOVE BUCKET,24,2011-12-07 12:55:00,0.79,14904,United Kingdom,18.96,2011,12,December,Wednesday
581133,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,36,2011-12-07 12:55:00,0.19,14904,United Kingdom,6.84,2011,12,December,Wednesday
581133,22124,SET OF 2 TEA TOWELS PING MICROWAVE,12,2011-12-07 12:55:00,0.79,14904,United Kingdom,9.48,2011,12,December,Wednesday
581133,22123,PING MICROWAVE APRON,12,2011-12-07 12:55:00,0.79,14904,United Kingdom,9.48,2011,12,December,Wednesday
581133,84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,24,2011-12-07 12:55:00,0.39,14904,United Kingdom,9.36,2011,12,December,Wednesday
581133,21209,MULTICOLOUR HONEYCOMB FAN,12,2011-12-07 12:55:00,0.39,14904,United Kingdom,4.68,2011,12,December,Wednesday
581133,21650,ASSORTED TUTTI FRUTTI BRACELET,24,2011-12-07 12:55:00,0.19,14904,United Kingdom,4.5600000000000005,2011,12,December,Wednesday
581133,85212,MINI PAINTED GARDEN DECORATION,24,2011-12-07 12:55:00,0.29,14904,United Kingdom,6.959999999999999,2011,12,December,Wednesday
581133,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-12-07 12:55:00,1.0,14904,United Kingdom,6.0,2011,12,December,Wednesday
581133,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2011-12-07 12:55:00,2.08,14904,United Kingdom,41.6,2011,12,December,Wednesday
581133,22065,CHRISTMAS PUDDING TRINKET POT,288,2011-12-07 12:55:00,0.39,14904,United Kingdom,112.32000000000001,2011,12,December,Wednesday
581133,22608,PENS ASSORTED FUNKY JEWELED,36,2011-12-07 12:55:00,0.19,14904,United Kingdom,6.84,2011,12,December,Wednesday
581133,35964,FOLKART CLIP ON STARS,12,2011-12-07 12:55:00,0.39,14904,United Kingdom,4.68,2011,12,December,Wednesday
581133,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,24,2011-12-07 12:55:00,0.39,14904,United Kingdom,9.36,2011,12,December,Wednesday
581133,22343,PARTY PIZZA DISH RED RETROSPOT,24,2011-12-07 12:55:00,0.19,14904,United Kingdom,4.5600000000000005,2011,12,December,Wednesday
581133,22510,GINGHAM BABUSHKA DOORSTOP,8,2011-12-07 12:55:00,0.79,14904,United Kingdom,6.32,2011,12,December,Wednesday
581133,22755,SMALL PURPLE BABUSHKA NOTEBOOK,24,2011-12-07 12:55:00,0.21,14904,United Kingdom,5.04,2011,12,December,Wednesday
581133,22754,SMALL RED BABUSHKA NOTEBOOK,24,2011-12-07 12:55:00,0.21,14904,United Kingdom,5.04,2011,12,December,Wednesday
581133,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,12,2011-12-07 12:55:00,0.79,14904,United Kingdom,9.48,2011,12,December,Wednesday
581133,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-12-07 12:55:00,1.65,14904,United Kingdom,16.5,2011,12,December,Wednesday
581133,90210C,RED   ACRYLIC FACETED BANGLE,10,2011-12-07 12:55:00,1.0,14904,United Kingdom,10.0,2011,12,December,Wednesday
581133,23084,RABBIT NIGHT LIGHT,6,2011-12-07 12:55:00,2.08,14904,United Kingdom,12.48,2011,12,December,Wednesday
581132,21327,SKULLS WRITING SET,12,2011-12-07 12:55:00,1.65,17590,United Kingdom,19.799999999999997,2011,12,December,Wednesday
581132,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-12-07 12:55:00,1.25,17590,United Kingdom,15.0,2011,12,December,Wednesday
581132,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-12-07 12:55:00,2.95,17590,United Kingdom,23.6,2011,12,December,Wednesday
581132,22784,LANTERN CREAM GAZEBO,4,2011-12-07 12:55:00,4.95,17590,United Kingdom,19.8,2011,12,December,Wednesday
581132,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-12-07 12:55:00,12.75,17590,United Kingdom,12.75,2011,12,December,Wednesday
581132,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-12-07 12:55:00,1.69,17590,United Kingdom,13.52,2011,12,December,Wednesday
581132,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-12-07 12:55:00,2.08,17590,United Kingdom,24.96,2011,12,December,Wednesday
581132,23491,VINTAGE JINGLE BELLS HEART,6,2011-12-07 12:55:00,8.25,17590,United Kingdom,49.5,2011,12,December,Wednesday
581132,23322,LARGE WHITE HEART OF WICKER,6,2011-12-07 12:55:00,2.95,17590,United Kingdom,17.700000000000003,2011,12,December,Wednesday
581132,23332,IVORY WICKER HEART LARGE,12,2011-12-07 12:55:00,1.65,17590,United Kingdom,19.799999999999997,2011,12,December,Wednesday
581132,22970,LONDON BUS COFFEE MUG,6,2011-12-07 12:55:00,2.55,17590,United Kingdom,15.299999999999999,2011,12,December,Wednesday
581132,22470,HEART OF WICKER LARGE,6,2011-12-07 12:55:00,2.95,17590,United Kingdom,17.700000000000003,2011,12,December,Wednesday
581132,22297,HEART IVORY TRELLIS SMALL,24,2011-12-07 12:55:00,1.25,17590,United Kingdom,30.0,2011,12,December,Wednesday
581132,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-12-07 12:55:00,1.65,17590,United Kingdom,9.899999999999999,2011,12,December,Wednesday
581132,23445,ICE CREAM BUBBLES,20,2011-12-07 12:55:00,0.83,17590,United Kingdom,16.599999999999998,2011,12,December,Wednesday
581132,23444,Next Day Carriage,1,2011-12-07 12:55:00,15.0,17590,United Kingdom,15.0,2011,12,December,Wednesday
581131,22383,LUNCH BAG SUKI DESIGN,2,2011-12-07 12:51:00,1.65,16393,United Kingdom,3.3,2011,12,December,Wednesday
581131,20726,LUNCH BAG WOODLAND,2,2011-12-07 12:51:00,1.65,16393,United Kingdom,3.3,2011,12,December,Wednesday
581131,23681,LUNCH BAG RED VINTAGE DOILY,4,2011-12-07 12:51:00,1.65,16393,United Kingdom,6.6,2011,12,December,Wednesday
581131,23311,VINTAGE CHRISTMAS STOCKING,2,2011-12-07 12:51:00,2.55,16393,United Kingdom,5.1,2011,12,December,Wednesday
581131,22898,CHILDRENS APRON APPLES DESIGN,2,2011-12-07 12:51:00,1.95,16393,United Kingdom,3.9,2011,12,December,Wednesday
581131,23581,JUMBO BAG PAISLEY PARK,4,2011-12-07 12:51:00,2.08,16393,United Kingdom,8.32,2011,12,December,Wednesday
581131,23206,LUNCH BAG APPLE DESIGN,8,2011-12-07 12:51:00,1.65,16393,United Kingdom,13.2,2011,12,December,Wednesday
581131,23583,LUNCH BAG PAISLEY PARK,10,2011-12-07 12:51:00,1.65,16393,United Kingdom,16.5,2011,12,December,Wednesday
581131,23343,JUMBO BAG VINTAGE CHRISTMAS,3,2011-12-07 12:51:00,2.08,16393,United Kingdom,6.24,2011,12,December,Wednesday
581131,23199,JUMBO BAG APPLES,3,2011-12-07 12:51:00,2.08,16393,United Kingdom,6.24,2011,12,December,Wednesday
581131,22988,SOLDIERS EGG CUP,12,2011-12-07 12:51:00,1.25,16393,United Kingdom,15.0,2011,12,December,Wednesday
581131,22976,CIRCUS PARADE CHILDRENS EGG CUP,12,2011-12-07 12:51:00,1.25,16393,United Kingdom,15.0,2011,12,December,Wednesday
581131,22975,SPACEBOY CHILDRENS EGG CUP,5,2011-12-07 12:51:00,1.25,16393,United Kingdom,6.25,2011,12,December,Wednesday
581131,23238,SET OF 4 KNICK KNACK TINS LONDON,12,2011-12-07 12:51:00,4.15,16393,United Kingdom,49.800000000000004,2011,12,December,Wednesday
581131,22867,HAND WARMER BIRD DESIGN,2,2011-12-07 12:51:00,2.1,16393,United Kingdom,4.2,2011,12,December,Wednesday
581131,22834,HAND WARMER BABUSHKA DESIGN,10,2011-12-07 12:51:00,2.1,16393,United Kingdom,21.0,2011,12,December,Wednesday
581131,22633,HAND WARMER UNION JACK,10,2011-12-07 12:51:00,2.1,16393,United Kingdom,21.0,2011,12,December,Wednesday
581131,22866,HAND WARMER SCOTTY DOG DESIGN,5,2011-12-07 12:51:00,2.1,16393,United Kingdom,10.5,2011,12,December,Wednesday
581131,22865,HAND WARMER OWL DESIGN,1,2011-12-07 12:51:00,2.1,16393,United Kingdom,2.1,2011,12,December,Wednesday
581131,22632,HAND WARMER RED RETROSPOT,10,2011-12-07 12:51:00,2.1,16393,United Kingdom,21.0,2011,12,December,Wednesday
581131,22865,HAND WARMER OWL DESIGN,8,2011-12-07 12:51:00,2.1,16393,United Kingdom,16.8,2011,12,December,Wednesday
581131,22371,AIRLINE BAG VINTAGE TOKYO 78,13,2011-12-07 12:51:00,3.95,16393,United Kingdom,51.35,2011,12,December,Wednesday
581130,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-12-07 12:49:00,1.45,18237,United Kingdom,17.4,2011,12,December,Wednesday
581130,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-12-07 12:49:00,1.25,18237,United Kingdom,15.0,2011,12,December,Wednesday
581130,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-12-07 12:49:00,1.45,18237,United Kingdom,17.4,2011,12,December,Wednesday
581130,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-12-07 12:49:00,1.45,18237,United Kingdom,17.4,2011,12,December,Wednesday
581130,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-12-07 12:49:00,1.25,18237,United Kingdom,15.0,2011,12,December,Wednesday
581130,23035,DRAWER KNOB CERAMIC IVORY,6,2011-12-07 12:49:00,1.45,18237,United Kingdom,8.7,2011,12,December,Wednesday
581130,23298,SPOTTY BUNTING,3,2011-12-07 12:49:00,4.95,18237,United Kingdom,14.850000000000001,2011,12,December,Wednesday
581130,23088,ZINC HEART FLOWER T-LIGHT HOLDER,16,2011-12-07 12:49:00,1.25,18237,United Kingdom,20.0,2011,12,December,Wednesday
581129,23109,PACK OF SIX LED TEA LIGHTS,6,2011-12-07 12:48:00,2.89,15498,United Kingdom,17.34,2011,12,December,Wednesday
581129,23321,SMALL WHITE HEART OF WICKER,12,2011-12-07 12:48:00,1.65,15498,United Kingdom,19.799999999999997,2011,12,December,Wednesday
581129,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-12-07 12:48:00,1.25,15498,United Kingdom,15.0,2011,12,December,Wednesday
581129,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,10,2011-12-07 12:48:00,0.79,15498,United Kingdom,7.9,2011,12,December,Wednesday
581129,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-12-07 12:48:00,2.49,15498,United Kingdom,14.940000000000001,2011,12,December,Wednesday
581129,22731,3D CHRISTMAS STAMPS STICKERS,18,2011-12-07 12:48:00,1.25,15498,United Kingdom,22.5,2011,12,December,Wednesday
581129,22732,3D VINTAGE CHRISTMAS STICKERS,18,2011-12-07 12:48:00,1.25,15498,United Kingdom,22.5,2011,12,December,Wednesday
581129,22733,3D TRADITIONAL CHRISTMAS STICKERS,18,2011-12-07 12:48:00,1.25,15498,United Kingdom,22.5,2011,12,December,Wednesday
581129,23350,ROLL WRAP VINTAGE SPOT,12,2011-12-07 12:48:00,1.25,15498,United Kingdom,15.0,2011,12,December,Wednesday
581129,23311,VINTAGE CHRISTMAS STOCKING,12,2011-12-07 12:48:00,2.55,15498,United Kingdom,30.599999999999998,2011,12,December,Wednesday
581129,22436,12 COLOURED PARTY BALLOONS,20,2011-12-07 12:48:00,0.65,15498,United Kingdom,13.0,2011,12,December,Wednesday
581129,22434,BALLOON PUMP WITH 10 BALLOONS,8,2011-12-07 12:48:00,1.95,15498,United Kingdom,15.6,2011,12,December,Wednesday
581129,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-12-07 12:48:00,1.65,15498,United Kingdom,13.2,2011,12,December,Wednesday
581129,22334,DINOSAUR PARTY BAG + STICKER SET,8,2011-12-07 12:48:00,1.65,15498,United Kingdom,13.2,2011,12,December,Wednesday
581129,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-12-07 12:48:00,0.29,15498,United Kingdom,13.919999999999998,2011,12,December,Wednesday
581129,21914,BLUE HARMONICA IN BOX,12,2011-12-07 12:48:00,1.25,15498,United Kingdom,15.0,2011,12,December,Wednesday
581129,21889,WOODEN BOX OF DOMINOES,12,2011-12-07 12:48:00,1.25,15498,United Kingdom,15.0,2011,12,December,Wednesday
581129,21479,WHITE SKULL HOT WATER BOTTLE,8,2011-12-07 12:48:00,4.25,15498,United Kingdom,34.0,2011,12,December,Wednesday
581129,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2011-12-07 12:48:00,4.25,15498,United Kingdom,34.0,2011,12,December,Wednesday
581129,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-12-07 12:48:00,0.39,15498,United Kingdom,9.36,2011,12,December,Wednesday
581129,22082,RIBBON REEL STRIPES DESIGN,10,2011-12-07 12:48:00,1.65,15498,United Kingdom,16.5,2011,12,December,Wednesday
581129,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-12-07 12:48:00,1.45,15498,United Kingdom,17.4,2011,12,December,Wednesday
581129,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-12-07 12:48:00,1.45,15498,United Kingdom,17.4,2011,12,December,Wednesday
581129,22465,HANGING METAL STAR LANTERN,12,2011-12-07 12:48:00,0.79,15498,United Kingdom,9.48,2011,12,December,Wednesday
581129,22464,HANGING METAL HEART LANTERN,12,2011-12-07 12:48:00,0.79,15498,United Kingdom,9.48,2011,12,December,Wednesday
581129,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-12-07 12:48:00,2.95,15498,United Kingdom,53.1,2011,12,December,Wednesday
581129,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-12-07 12:48:00,0.85,15498,United Kingdom,10.2,2011,12,December,Wednesday
581129,21524,DOORMAT SPOTTY HOME SWEET HOME,10,2011-12-07 12:48:00,7.08,15498,United Kingdom,70.8,2011,12,December,Wednesday
581129,20685,DOORMAT RED RETROSPOT,10,2011-12-07 12:48:00,7.08,15498,United Kingdom,70.8,2011,12,December,Wednesday
581129,48138,DOORMAT UNION FLAG,10,2011-12-07 12:48:00,7.08,15498,United Kingdom,70.8,2011,12,December,Wednesday
581129,22660,DOORMAT I LOVE LONDON,10,2011-12-07 12:48:00,7.08,15498,United Kingdom,70.8,2011,12,December,Wednesday
581129,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-12-07 12:48:00,1.95,15498,United Kingdom,11.7,2011,12,December,Wednesday
581129,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-12-07 12:48:00,7.95,15498,United Kingdom,15.9,2011,12,December,Wednesday
581129,22457,NATURAL SLATE HEART CHALKBOARD,6,2011-12-07 12:48:00,2.95,15498,United Kingdom,17.700000000000003,2011,12,December,Wednesday
581129,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-12-07 12:48:00,1.69,15498,United Kingdom,13.52,2011,12,December,Wednesday
581129,20963,APPLE BATH SPONGE,20,2011-12-07 12:48:00,1.25,15498,United Kingdom,25.0,2011,12,December,Wednesday
581127,BANK CHARGES,Bank Charges,1,2011-12-07 12:45:00,15.0,16271,United Kingdom,15.0,2011,12,December,Wednesday
581126,22075,6 RIBBONS ELEGANT CHRISTMAS,24,2011-12-07 12:43:00,0.39,18272,United Kingdom,9.36,2011,12,December,Wednesday
581126,22074,6 RIBBONS SHIMMERING PINKS,24,2011-12-07 12:43:00,0.39,18272,United Kingdom,9.36,2011,12,December,Wednesday
581126,22076,6 RIBBONS EMPIRE,24,2011-12-07 12:43:00,0.39,18272,United Kingdom,9.36,2011,12,December,Wednesday
581126,23358,HOT STUFF HOT WATER BOTTLE,18,2011-12-07 12:43:00,1.25,18272,United Kingdom,22.5,2011,12,December,Wednesday
581126,72799C,PINK PILLAR CANDLE SILVER FLOCK,12,2011-12-07 12:43:00,0.79,18272,United Kingdom,9.48,2011,12,December,Wednesday
581126,72799E,IVORY PILLAR CANDLE SILVER FLOCK,12,2011-12-07 12:43:00,0.79,18272,United Kingdom,9.48,2011,12,December,Wednesday
581126,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-12-07 12:43:00,2.95,18272,United Kingdom,17.700000000000003,2011,12,December,Wednesday
581126,22961,JAM MAKING SET PRINTED,12,2011-12-07 12:43:00,1.45,18272,United Kingdom,17.4,2011,12,December,Wednesday
581126,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-12-07 12:43:00,1.45,18272,United Kingdom,17.4,2011,12,December,Wednesday
581126,23495,SET OF 3 PANTRY WOODEN SPOONS,12,2011-12-07 12:43:00,1.25,18272,United Kingdom,15.0,2011,12,December,Wednesday
581126,22960,JAM MAKING SET WITH JARS,6,2011-12-07 12:43:00,4.25,18272,United Kingdom,25.5,2011,12,December,Wednesday
581126,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-12-07 12:43:00,3.95,18272,United Kingdom,15.8,2011,12,December,Wednesday
581126,23113,PANTRY CHOPPING BOARD,3,2011-12-07 12:43:00,4.95,18272,United Kingdom,14.850000000000001,2011,12,December,Wednesday
581126,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-12-07 12:43:00,1.45,18272,United Kingdom,17.4,2011,12,December,Wednesday
581126,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-12-07 12:43:00,1.25,18272,United Kingdom,15.0,2011,12,December,Wednesday
581126,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-12-07 12:43:00,1.25,18272,United Kingdom,15.0,2011,12,December,Wednesday
581126,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-12-07 12:43:00,2.1,18272,United Kingdom,12.600000000000001,2011,12,December,Wednesday
581126,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-12-07 12:43:00,1.95,18272,United Kingdom,19.5,2011,12,December,Wednesday
581126,23240,SET OF 4 KNICK KNACK TINS DOILY,6,2011-12-07 12:43:00,4.15,18272,United Kingdom,24.900000000000002,2011,12,December,Wednesday
581126,23236,STORAGE TIN VINTAGE DOILY,6,2011-12-07 12:43:00,2.89,18272,United Kingdom,17.34,2011,12,December,Wednesday
581126,23494,VINTAGE DOILY DELUXE SEWING KIT,3,2011-12-07 12:43:00,5.95,18272,United Kingdom,17.85,2011,12,December,Wednesday
581126,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-12-07 12:43:00,2.95,18272,United Kingdom,17.700000000000003,2011,12,December,Wednesday
581126,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-12-07 12:43:00,1.45,18272,United Kingdom,17.4,2011,12,December,Wednesday
581125,22422,TOOTHPASTE TUBE PEN,18,2011-12-07 12:41:00,0.12,14087,United Kingdom,2.16,2011,12,December,Wednesday
581125,21993,FLORAL FOLK STATIONERY SET,2,2011-12-07 12:41:00,1.25,14087,United Kingdom,2.5,2011,12,December,Wednesday
